cd_id,date,transit_delay_index
MN-01,2022-05-23,20.82
MN-01,2022-05-24,21.93
MN-01,2022-05-25,17.76
MN-01,2022-05-26,17.34
MN-01,2022-05-27,19.32
MN-01,2022-05-28,20.58
MN-01,2022-05-29,22.39
MN-01,2022-05-30,19.9
MN-01,2022-05-31,19.45
MN-01,2022-06-01,17.57
MN-01,2022-06-02,17.33
MN-01,2022-06-03,18.52
MN-01,2022-06-04,20.13
MN-01,2022-06-05,20.74
MN-01,2022-06-06,16.28
MN-01,2022-06-07,16.22
MN-01,2022-06-08,22.33
MN-01,2022-06-09,22.39
MN-01,2022-06-10,23.79
MN-01,2022-06-11,21.0
MN-01,2022-06-12,21.42
MN-01,2022-06-13,19.46
MN-01,2022-06-14,15.41
MN-01,2022-06-15,16.38
MN-01,2022-06-16,17.3
MN-01,2022-06-17,18.11
MN-01,2022-06-18,24.47
MN-01,2022-06-19,20.38
MN-01,2022-06-20,20.61
MN-01,2022-06-21,23.43
MN-01,2022-06-22,21.03
MN-01,2022-06-23,23.78
MN-01,2022-06-24,22.99
MN-01,2022-06-25,24.31
MN-01,2022-06-26,23.23
MN-01,2022-06-27,25.12
MN-01,2022-06-28,23.05
MN-01,2022-06-29,19.38
MN-01,2022-06-30,22.06
MN-01,2022-07-01,20.45
MN-01,2022-07-02,23.88
MN-01,2022-07-03,24.34
MN-01,2022-07-04,19.97
MN-01,2022-07-05,18.2
MN-01,2022-07-06,17.75
MN-01,2022-07-07,22.06
MN-01,2022-07-08,25.41
MN-01,2022-07-09,20.55
MN-01,2022-07-10,23.98
MN-01,2022-07-11,20.05
MN-01,2022-07-12,18.89
MN-01,2022-07-13,16.67
MN-01,2022-07-14,15.8
MN-01,2022-07-15,29.07
MN-01,2022-07-16,22.64
MN-01,2022-07-17,20.9
MN-01,2022-07-18,20.81
MN-01,2022-07-19,18.87
MN-01,2022-07-20,18.27
MN-01,2022-07-21,23.38
MN-01,2022-07-22,25.66
MN-01,2022-07-23,25.39
MN-01,2022-07-24,23.69
MN-01,2022-07-25,23.03
MN-01,2022-07-26,20.19
MN-01,2022-07-27,18.24
MN-01,2022-07-28,23.91
MN-01,2022-07-29,20.59
MN-01,2022-07-30,19.93
MN-01,2022-07-31,23.71
MN-01,2022-08-01,22.12
MN-01,2022-08-02,22.74
MN-01,2022-08-03,23.97
MN-01,2022-08-04,22.63
MN-01,2022-08-05,21.29
MN-01,2022-08-06,20.01
MN-01,2022-08-07,21.67
MN-01,2022-08-08,22.36
MN-01,2022-08-09,23.39
MN-01,2022-08-10,22.71
MN-01,2022-08-11,23.63
MN-01,2022-08-12,28.18
MN-01,2022-08-13,22.4
MN-01,2022-08-14,20.83
MN-01,2022-08-15,19.85
MN-01,2022-08-16,17.44
MN-01,2022-08-17,21.07
MN-01,2022-08-18,22.54
MN-01,2022-08-19,23.48
MN-01,2022-08-20,22.1
MN-01,2022-08-21,23.02
MN-01,2022-08-22,27.22
MN-01,2022-08-23,27.8
MN-01,2022-08-24,23.64
MN-01,2022-08-25,20.62
MN-01,2022-08-26,25.17
MN-01,2022-08-27,25.32
MN-01,2022-08-28,26.3
MN-01,2022-08-29,25.62
MN-01,2022-08-30,21.95
MN-01,2022-08-31,20.46
MN-01,2022-09-01,19.87
MN-01,2022-09-02,17.91
MN-01,2022-09-03,18.98
MN-01,2022-09-04,19.47
MN-01,2022-09-05,21.6
MN-01,2022-09-06,21.44
MN-01,2022-09-07,20.32
MN-01,2022-09-08,26.67
MN-01,2022-09-09,27.08
MN-01,2022-09-10,24.92
MN-01,2022-09-11,22.4
MN-01,2022-09-12,22.37
MN-01,2022-09-13,21.34
MN-01,2022-09-14,21.15
MN-01,2022-09-15,20.28
MN-01,2022-09-16,20.6
MN-01,2022-09-17,22.75
MN-01,2022-09-18,21.52
MN-01,2022-09-19,21.03
MN-01,2022-09-20,21.17
MN-01,2022-09-21,25.19
MN-01,2022-09-22,23.44
MN-01,2022-09-23,24.16
MN-01,2022-09-24,23.67
MN-01,2022-09-25,21.83
MN-01,2022-09-26,20.03
MN-01,2022-09-27,18.45
MN-01,2022-09-28,17.69
MN-01,2022-09-29,21.26
MN-01,2022-09-30,22.21
MN-01,2022-10-01,24.88
MN-01,2022-10-02,23.31
MN-01,2022-10-03,22.4
MN-01,2022-10-04,29.55
MN-01,2022-10-05,21.88
MN-01,2022-10-06,22.48
MN-01,2022-10-07,22.59
MN-01,2022-10-08,21.18
MN-01,2022-10-09,27.49
MN-01,2022-10-10,23.0
MN-01,2022-10-11,26.18
MN-01,2022-10-12,19.13
MN-01,2022-10-13,18.69
MN-01,2022-10-14,20.14
MN-01,2022-10-15,27.1
MN-01,2022-10-16,24.94
MN-01,2022-10-17,24.55
MN-01,2022-10-18,20.75
MN-01,2022-10-19,24.39
MN-01,2022-10-20,19.98
MN-01,2022-10-21,23.21
MN-01,2022-10-22,22.74
MN-01,2022-10-23,20.05
MN-01,2022-10-24,17.92
MN-01,2022-10-25,19.31
MN-01,2022-10-26,20.23
MN-01,2022-10-27,21.3
MN-01,2022-10-28,25.94
MN-01,2022-10-29,22.96
MN-01,2022-10-30,21.92
MN-01,2022-10-31,22.32
MN-01,2022-11-01,18.87
MN-01,2022-11-02,19.77
MN-01,2022-11-03,21.74
MN-01,2022-11-04,20.66
MN-01,2022-11-05,23.0
MN-01,2022-11-06,20.21
MN-01,2022-11-07,23.94
MN-01,2022-11-08,18.65
MN-01,2022-11-09,16.08
MN-01,2022-11-10,16.82
MN-01,2022-11-11,19.1
MN-01,2022-11-12,19.33
MN-01,2022-11-13,18.09
MN-01,2022-11-14,19.36
MN-01,2022-11-15,19.99
MN-01,2022-11-16,16.07
MN-01,2022-11-17,21.02
MN-01,2022-11-18,15.79
MN-01,2022-11-19,13.98
MN-01,2022-11-20,17.6
MN-01,2022-11-21,20.79
MN-01,2022-11-22,19.18
MN-01,2022-11-23,19.85
MN-01,2022-11-24,21.55
MN-01,2022-11-25,21.11
MN-01,2022-11-26,24.86
MN-01,2022-11-27,18.66
MN-01,2022-11-28,19.87
MN-01,2022-11-29,16.41
MN-01,2022-11-30,17.35
MN-01,2022-12-01,16.81
MN-01,2022-12-02,19.24
MN-01,2022-12-03,18.72
MN-01,2022-12-04,17.75
MN-01,2022-12-05,19.7
MN-01,2022-12-06,18.03
MN-01,2022-12-07,17.93
MN-01,2022-12-08,20.41
MN-01,2022-12-09,16.3
MN-01,2022-12-10,15.95
MN-01,2022-12-11,12.45
MN-01,2022-12-12,15.04
MN-01,2022-12-13,14.17
MN-01,2022-12-14,17.94
MN-01,2022-12-15,21.32
MN-01,2022-12-16,18.4
MN-01,2022-12-17,15.03
MN-01,2022-12-18,15.48
MN-01,2022-12-19,16.43
MN-01,2022-12-20,17.42
MN-01,2022-12-21,17.89
MN-01,2022-12-22,18.75
MN-01,2022-12-23,21.03
MN-01,2022-12-24,18.35
MN-01,2022-12-25,14.76
MN-01,2022-12-26,15.23
MN-01,2022-12-27,18.41
MN-01,2022-12-28,22.74
MN-01,2022-12-29,16.15
MN-01,2022-12-30,20.55
MN-01,2022-12-31,15.4
MN-01,2023-01-01,19.54
MN-01,2023-01-02,20.65
MN-01,2023-01-03,19.61
MN-01,2023-01-04,17.15
MN-01,2023-01-05,15.5
MN-01,2023-01-06,16.26
MN-01,2023-01-07,15.81
MN-01,2023-01-08,13.76
MN-01,2023-01-09,13.83
MN-01,2023-01-10,16.43
MN-01,2023-01-11,19.29
MN-01,2023-01-12,20.74
MN-01,2023-01-13,22.78
MN-01,2023-01-14,18.16
MN-01,2023-01-15,15.95
MN-01,2023-01-16,15.67
MN-01,2023-01-17,17.8
MN-01,2023-01-18,16.55
MN-01,2023-01-19,14.82
MN-01,2023-01-20,19.79
MN-01,2023-01-21,16.32
MN-01,2023-01-22,15.91
MN-01,2023-01-23,12.82
MN-01,2023-01-24,14.2
MN-01,2023-01-25,18.63
MN-01,2023-01-26,13.86
MN-01,2023-01-27,15.24
MN-01,2023-01-28,12.1
MN-01,2023-01-29,15.86
MN-01,2023-01-30,13.3
MN-01,2023-01-31,19.11
MN-01,2023-02-01,16.5
MN-01,2023-02-02,19.03
MN-01,2023-02-03,18.9
MN-01,2023-02-04,18.52
MN-01,2023-02-05,23.01
MN-01,2023-02-06,19.21
MN-01,2023-02-07,17.74
MN-01,2023-02-08,15.58
MN-01,2023-02-09,15.07
MN-01,2023-02-10,18.7
MN-01,2023-02-11,20.26
MN-01,2023-02-12,19.1
MN-01,2023-02-13,14.72
MN-01,2023-02-14,14.32
MN-01,2023-02-15,16.41
MN-01,2023-02-16,16.02
MN-01,2023-02-17,20.11
MN-01,2023-02-18,15.01
MN-01,2023-02-19,17.55
MN-01,2023-02-20,20.58
MN-01,2023-02-21,16.02
MN-01,2023-02-22,17.2
MN-01,2023-02-23,14.05
MN-01,2023-02-24,14.57
MN-01,2023-02-25,13.84
MN-01,2023-02-26,14.84
MN-01,2023-02-27,18.22
MN-01,2023-02-28,17.79
MN-01,2023-03-01,20.76
MN-01,2023-03-02,15.17
MN-01,2023-03-03,17.0
MN-01,2023-03-04,16.45
MN-01,2023-03-05,16.74
MN-01,2023-03-06,16.88
MN-01,2023-03-07,18.63
MN-01,2023-03-08,17.46
MN-01,2023-03-09,17.93
MN-01,2023-03-10,18.47
MN-01,2023-03-11,22.05
MN-01,2023-03-12,16.58
MN-01,2023-03-13,14.4
MN-01,2023-03-14,15.25
MN-01,2023-03-15,16.83
MN-01,2023-03-16,17.01
MN-01,2023-03-17,16.35
MN-01,2023-03-18,19.37
MN-01,2023-03-19,18.67
MN-01,2023-03-20,18.81
MN-01,2023-03-21,17.54
MN-01,2023-03-22,21.41
MN-01,2023-03-23,19.12
MN-01,2023-03-24,20.31
MN-01,2023-03-25,18.56
MN-01,2023-03-26,19.81
MN-01,2023-03-27,21.05
MN-01,2023-03-28,19.23
MN-01,2023-03-29,16.24
MN-01,2023-03-30,15.67
MN-01,2023-03-31,16.98
MN-01,2023-04-01,20.5
MN-01,2023-04-02,17.18
MN-01,2023-04-03,20.84
MN-01,2023-04-04,18.74
MN-01,2023-04-05,17.48
MN-01,2023-04-06,18.24
MN-01,2023-04-07,21.61
MN-01,2023-04-08,21.01
MN-01,2023-04-09,22.19
MN-01,2023-04-10,18.26
MN-01,2023-04-11,19.24
MN-01,2023-04-12,21.29
MN-01,2023-04-13,21.46
MN-01,2023-04-14,21.21
MN-01,2023-04-15,25.38
MN-01,2023-04-16,22.07
MN-01,2023-04-17,21.74
MN-01,2023-04-18,19.76
MN-01,2023-04-19,19.38
MN-01,2023-04-20,18.98
MN-01,2023-04-21,20.59
MN-01,2023-04-22,23.18
MN-01,2023-04-23,18.22
MN-01,2023-04-24,16.79
MN-01,2023-04-25,17.77
MN-01,2023-04-26,18.92
MN-01,2023-04-27,20.64
MN-01,2023-04-28,15.91
MN-01,2023-04-29,16.9
MN-01,2023-04-30,13.62
MN-01,2023-05-01,18.99
MN-01,2023-05-02,17.29
MN-01,2023-05-03,23.98
MN-01,2023-05-04,20.03
MN-01,2023-05-05,19.15
MN-01,2023-05-06,19.64
MN-01,2023-05-07,19.4
MN-01,2023-05-08,22.24
MN-01,2023-05-09,19.5
MN-01,2023-05-10,20.14
MN-01,2023-05-11,18.26
MN-01,2023-05-12,20.82
MN-01,2023-05-13,19.69
MN-01,2023-05-14,19.38
MN-01,2023-05-15,21.37
MN-01,2023-05-16,53.92
MN-01,2023-05-17,19.09
MN-01,2023-05-18,18.65
MN-01,2023-05-19,24.69
MN-01,2023-05-20,17.59
MN-01,2023-05-21,18.26
MN-01,2023-05-22,19.0
MN-01,2023-05-23,20.11
MN-01,2023-05-24,20.35
MN-01,2023-05-25,20.44
MN-01,2023-05-26,18.54
MN-01,2023-05-27,19.83
MN-01,2023-05-28,22.99
MN-01,2023-05-29,22.73
MN-01,2023-05-30,20.17
MN-01,2023-05-31,17.23
MN-01,2023-06-01,22.66
MN-01,2023-06-02,18.54
MN-01,2023-06-03,23.14
MN-01,2023-06-04,27.48
MN-01,2023-06-05,25.65
MN-01,2023-06-06,22.31
MN-01,2023-06-07,25.75
MN-01,2023-06-08,26.89
MN-01,2023-06-09,25.65
MN-01,2023-06-10,22.58
MN-01,2023-06-11,20.72
MN-01,2023-06-12,21.58
MN-01,2023-06-13,20.23
MN-01,2023-06-14,23.27
MN-01,2023-06-15,22.05
MN-01,2023-06-16,19.17
MN-01,2023-06-17,17.06
MN-01,2023-06-18,18.53
MN-01,2023-06-19,19.71
MN-01,2023-06-20,18.84
MN-01,2023-06-21,19.56
MN-01,2023-06-22,20.1
MN-01,2023-06-23,21.23
MN-01,2023-06-24,22.44
MN-01,2023-06-25,20.38
MN-01,2023-06-26,19.24
MN-01,2023-06-27,26.34
MN-01,2023-06-28,18.22
MN-01,2023-06-29,17.94
MN-01,2023-06-30,18.03
MN-01,2023-07-01,26.92
MN-01,2023-07-02,20.86
MN-01,2023-07-03,19.75
MN-01,2023-07-04,23.74
MN-01,2023-07-05,19.39
MN-01,2023-07-06,17.92
MN-01,2023-07-07,19.33
MN-01,2023-07-08,20.53
MN-01,2023-07-09,20.33
MN-01,2023-07-10,22.41
MN-01,2023-07-11,24.51
MN-01,2023-07-12,25.49
MN-01,2023-07-13,22.47
MN-01,2023-07-14,22.53
MN-01,2023-07-15,20.31
MN-01,2023-07-16,23.11
MN-01,2023-07-17,21.06
MN-01,2023-07-18,19.62
MN-01,2023-07-19,27.65
MN-01,2023-07-20,20.95
MN-01,2023-07-21,20.72
MN-01,2023-07-22,23.82
MN-01,2023-07-23,20.82
MN-01,2023-07-24,19.06
MN-01,2023-07-25,17.69
MN-01,2023-07-26,22.62
MN-01,2023-07-27,25.88
MN-01,2023-07-28,22.67
MN-01,2023-07-29,21.52
MN-01,2023-07-30,19.26
MN-01,2023-07-31,22.29
MN-01,2023-08-01,16.63
MN-01,2023-08-02,20.24
MN-01,2023-08-03,19.9
MN-01,2023-08-04,24.1
MN-01,2023-08-05,30.32
MN-01,2023-08-06,22.77
MN-01,2023-08-07,22.43
MN-01,2023-08-08,21.65
MN-01,2023-08-09,17.73
MN-01,2023-08-10,21.07
MN-01,2023-08-11,19.58
MN-01,2023-08-12,18.9
MN-01,2023-08-13,21.24
MN-01,2023-08-14,22.83
MN-01,2023-08-15,24.08
MN-01,2023-08-16,20.83
MN-01,2023-08-17,22.26
MN-01,2023-08-18,23.63
MN-01,2023-08-19,22.95
MN-01,2023-08-20,22.28
MN-01,2023-08-21,21.45
MN-01,2023-08-22,24.97
MN-01,2023-08-23,23.24
MN-01,2023-08-24,23.08
MN-01,2023-08-25,22.19
MN-01,2023-08-26,27.74
MN-01,2023-08-27,24.96
MN-01,2023-08-28,22.55
MN-01,2023-08-29,23.92
MN-01,2023-08-30,23.61
MN-01,2023-08-31,27.01
MN-01,2023-09-01,21.83
MN-01,2023-09-02,22.56
MN-01,2023-09-03,25.14
MN-01,2023-09-04,29.35
MN-01,2023-09-05,26.39
MN-01,2023-09-06,25.28
MN-01,2023-09-07,24.2
MN-01,2023-09-08,27.51
MN-01,2023-09-09,21.46
MN-01,2023-09-10,22.03
MN-01,2023-09-11,24.18
MN-01,2023-09-12,22.78
MN-01,2023-09-13,24.01
MN-01,2023-09-14,21.71
MN-01,2023-09-15,20.86
MN-01,2023-09-16,22.92
MN-01,2023-09-17,18.85
MN-01,2023-09-18,23.52
MN-01,2023-09-19,19.5
MN-01,2023-09-20,21.3
MN-01,2023-09-21,22.91
MN-01,2023-09-22,23.66
MN-01,2023-09-23,25.43
MN-01,2023-09-24,23.54
MN-01,2023-09-25,23.46
MN-01,2023-09-26,23.29
MN-01,2023-09-27,22.95
MN-01,2023-09-28,22.61
MN-01,2023-09-29,20.48
MN-01,2023-09-30,26.73
MN-01,2023-10-01,23.02
MN-01,2023-10-02,26.36
MN-01,2023-10-03,21.82
MN-01,2023-10-04,28.13
MN-01,2023-10-05,22.06
MN-01,2023-10-06,23.39
MN-01,2023-10-07,19.86
MN-01,2023-10-08,19.96
MN-01,2023-10-09,22.77
MN-01,2023-10-10,22.65
MN-01,2023-10-11,26.69
MN-01,2023-10-12,25.1
MN-01,2023-10-13,23.63
MN-01,2023-10-14,20.87
MN-01,2023-10-15,20.69
MN-01,2023-10-16,21.52
MN-01,2023-10-17,23.92
MN-01,2023-10-18,20.89
MN-01,2023-10-19,21.88
MN-01,2023-10-20,22.33
MN-01,2023-10-21,21.4
MN-01,2023-10-22,22.08
MN-01,2023-10-23,19.31
MN-01,2023-10-24,23.19
MN-01,2023-10-25,19.1
MN-01,2023-10-26,21.79
MN-01,2023-10-27,22.89
MN-01,2023-10-28,23.4
MN-01,2023-10-29,21.55
MN-01,2023-10-30,21.45
MN-01,2023-10-31,24.38
MN-01,2023-11-01,21.51
MN-01,2023-11-02,20.54
MN-01,2023-11-03,22.57
MN-01,2023-11-04,23.87
MN-01,2023-11-05,21.45
MN-01,2023-11-06,21.21
MN-01,2023-11-07,19.11
MN-01,2023-11-08,19.06
MN-01,2023-11-09,22.29
MN-01,2023-11-10,21.14
MN-01,2023-11-11,20.32
MN-01,2023-11-12,16.53
MN-01,2023-11-13,18.3
MN-01,2023-11-14,19.92
MN-01,2023-11-15,22.54
MN-01,2023-11-16,22.34
MN-01,2023-11-17,20.97
MN-01,2023-11-18,21.01
MN-01,2023-11-19,18.89
MN-01,2023-11-20,18.44
MN-01,2023-11-21,21.69
MN-01,2023-11-22,17.31
MN-01,2023-11-23,19.47
MN-01,2023-11-24,20.83
MN-01,2023-11-25,24.34
MN-01,2023-11-26,19.85
MN-01,2023-11-27,19.06
MN-01,2023-11-28,20.35
MN-01,2023-11-29,19.0
MN-01,2023-11-30,20.01
MN-01,2023-12-01,20.2
MN-01,2023-12-02,18.41
MN-01,2023-12-03,17.36
MN-01,2023-12-04,19.53
MN-01,2023-12-05,21.2
MN-01,2023-12-06,18.65
MN-01,2023-12-07,17.22
MN-01,2023-12-08,15.59
MN-01,2023-12-09,18.97
MN-01,2023-12-10,19.13
MN-01,2023-12-11,21.42
MN-01,2023-12-12,18.88
MN-01,2023-12-13,17.87
MN-01,2023-12-14,19.99
MN-01,2023-12-15,21.03
MN-01,2023-12-16,21.5
MN-01,2023-12-17,20.94
MN-01,2023-12-18,20.49
MN-01,2023-12-19,20.48
MN-01,2023-12-20,20.65
MN-01,2023-12-21,19.21
MN-01,2023-12-22,17.73
MN-01,2023-12-23,18.47
MN-01,2023-12-24,15.91
MN-01,2023-12-25,19.96
MN-01,2023-12-26,16.74
MN-01,2023-12-27,15.52
MN-01,2023-12-28,13.12
MN-01,2023-12-29,13.62
MN-01,2023-12-30,15.31
MN-01,2023-12-31,12.05
MN-01,2024-01-01,15.15
MN-01,2024-01-02,16.07
MN-01,2024-01-03,18.02
MN-01,2024-01-04,14.73
MN-01,2024-01-05,15.4
MN-01,2024-01-06,16.6
MN-01,2024-01-07,13.61
MN-01,2024-01-08,15.91
MN-01,2024-01-09,14.39
MN-01,2024-01-10,17.55
MN-01,2024-01-11,19.03
MN-01,2024-01-12,14.86
MN-01,2024-01-13,16.29
MN-01,2024-01-14,14.67
MN-01,2024-01-15,13.06
MN-01,2024-01-16,15.51
MN-01,2024-01-17,12.82
MN-01,2024-01-18,17.05
MN-01,2024-01-19,13.77
MN-01,2024-01-20,18.57
MN-01,2024-01-21,15.09
MN-01,2024-01-22,17.45
MN-01,2024-01-23,17.01
MN-01,2024-01-24,16.7
MN-01,2024-01-25,16.02
MN-01,2024-01-26,14.68
MN-01,2024-01-27,14.4
MN-01,2024-01-28,14.81
MN-01,2024-01-29,18.16
MN-01,2024-01-30,17.04
MN-01,2024-01-31,15.16
MN-01,2024-02-01,14.95
MN-01,2024-02-02,16.05
MN-01,2024-02-03,16.27
MN-01,2024-02-04,62.04
MN-01,2024-02-05,18.45
MN-01,2024-02-06,21.03
MN-01,2024-02-07,18.99
MN-01,2024-02-08,16.23
MN-01,2024-02-09,17.17
MN-01,2024-02-10,17.11
MN-01,2024-02-11,14.68
MN-01,2024-02-12,16.87
MN-01,2024-02-13,17.79
MN-01,2024-02-14,21.57
MN-01,2024-02-15,20.25
MN-01,2024-02-16,20.73
MN-01,2024-02-17,19.08
MN-01,2024-02-18,18.88
MN-01,2024-02-19,18.02
MN-01,2024-02-20,16.1
MN-01,2024-02-21,16.08
MN-01,2024-02-22,14.34
MN-01,2024-02-23,16.11
MN-01,2024-02-24,18.21
MN-01,2024-02-25,20.28
MN-01,2024-02-26,15.73
MN-01,2024-02-27,15.0
MN-01,2024-02-28,16.54
MN-01,2024-02-29,17.44
MN-01,2024-03-01,22.66
MN-01,2024-03-02,19.4
MN-01,2024-03-03,25.18
MN-01,2024-03-04,15.98
MN-01,2024-03-05,16.78
MN-01,2024-03-06,14.37
MN-01,2024-03-07,16.7
MN-01,2024-03-08,17.83
MN-01,2024-03-09,18.66
MN-01,2024-03-10,15.39
MN-01,2024-03-11,14.27
MN-01,2024-03-12,16.49
MN-01,2024-03-13,18.03
MN-01,2024-03-14,19.32
MN-01,2024-03-15,19.87
MN-01,2024-03-16,18.2
MN-01,2024-03-17,19.19
MN-01,2024-03-18,20.55
MN-01,2024-03-19,18.07
MN-01,2024-03-20,19.11
MN-01,2024-03-21,19.18
MN-01,2024-03-22,18.91
MN-01,2024-03-23,16.11
MN-01,2024-03-24,17.05
MN-01,2024-03-25,16.99
MN-01,2024-03-26,20.79
MN-01,2024-03-27,19.8
MN-01,2024-03-28,25.1
MN-01,2024-03-29,18.6
MN-01,2024-03-30,17.11
MN-01,2024-03-31,20.99
MN-01,2024-04-01,20.55
MN-01,2024-04-02,21.71
MN-01,2024-04-03,20.47
MN-01,2024-04-04,19.26
MN-01,2024-04-05,15.38
MN-01,2024-04-06,17.11
MN-01,2024-04-07,18.71
MN-01,2024-04-08,17.76
MN-01,2024-04-09,24.57
MN-01,2024-04-10,18.84
MN-01,2024-04-11,19.12
MN-01,2024-04-12,16.49
MN-01,2024-04-13,19.48
MN-01,2024-04-14,22.61
MN-01,2024-04-15,18.92
MN-01,2024-04-16,17.23
MN-01,2024-04-17,16.52
MN-01,2024-04-18,17.47
MN-01,2024-04-19,17.85
MN-01,2024-04-20,19.88
MN-01,2024-04-21,22.2
MN-01,2024-04-22,25.35
MN-01,2024-04-23,25.18
MN-01,2024-04-24,22.53
MN-01,2024-04-25,22.48
MN-01,2024-04-26,16.75
MN-01,2024-04-27,20.88
MN-01,2024-04-28,24.77
MN-01,2024-04-29,22.35
MN-01,2024-04-30,18.08
MN-01,2024-05-01,19.56
MN-01,2024-05-02,16.94
MN-01,2024-05-03,17.34
MN-01,2024-05-04,19.12
MN-01,2024-05-05,18.86
MN-01,2024-05-06,27.57
MN-01,2024-05-07,22.19
MN-01,2024-05-08,21.88
MN-01,2024-05-09,19.76
MN-01,2024-05-10,19.9
MN-01,2024-05-11,23.42
MN-01,2024-05-12,25.46
MN-01,2024-05-13,27.29
MN-01,2024-05-14,21.09
MN-01,2024-05-15,20.97
MN-01,2024-05-16,21.84
MN-01,2024-05-17,23.69
MN-01,2024-05-18,21.41
MN-01,2024-05-19,19.29
MN-01,2024-05-20,20.65
MN-01,2024-05-21,20.09
MN-01,2024-05-22,21.72
MN-01,2024-05-23,26.04
MN-01,2024-05-24,23.5
MN-01,2024-05-25,23.23
MN-01,2024-05-26,23.07
MN-01,2024-05-27,22.28
MN-01,2024-05-28,20.72
MN-01,2024-05-29,19.46
MN-01,2024-05-30,18.58
MN-01,2024-05-31,25.75
MN-01,2024-06-01,26.28
MN-01,2024-06-02,19.87
MN-01,2024-06-03,18.6
MN-01,2024-06-04,18.86
MN-01,2024-06-05,18.21
MN-01,2024-06-06,21.69
MN-01,2024-06-07,22.47
MN-01,2024-06-08,24.65
MN-01,2024-06-09,20.22
MN-01,2024-06-10,24.0
MN-01,2024-06-11,24.59
MN-01,2024-06-12,21.7
MN-01,2024-06-13,22.51
MN-01,2024-06-14,22.42
MN-01,2024-06-15,30.22
MN-01,2024-06-16,24.97
MN-01,2024-06-17,24.35
MN-01,2024-06-18,22.82
MN-01,2024-06-19,23.2
MN-01,2024-06-20,22.84
MN-01,2024-06-21,21.77
MN-01,2024-06-22,21.71
MN-01,2024-06-23,21.39
MN-01,2024-06-24,22.2
MN-01,2024-06-25,22.86
MN-01,2024-06-26,27.65
MN-01,2024-06-27,22.01
MN-01,2024-06-28,23.1
MN-01,2024-06-29,18.32
MN-01,2024-06-30,17.02
MN-01,2024-07-01,18.0
MN-01,2024-07-02,20.86
MN-01,2024-07-03,20.56
MN-01,2024-07-04,23.43
MN-01,2024-07-05,20.71
MN-01,2024-07-06,25.66
MN-01,2024-07-07,25.66
MN-01,2024-07-08,26.45
MN-01,2024-07-09,25.48
MN-01,2024-07-10,22.94
MN-01,2024-07-11,24.29
MN-01,2024-07-12,21.38
MN-01,2024-07-13,22.81
MN-01,2024-07-14,21.91
MN-01,2024-07-15,21.42
MN-01,2024-07-16,21.52
MN-01,2024-07-17,23.77
MN-01,2024-07-18,21.22
MN-01,2024-07-19,22.38
MN-01,2024-07-20,20.38
MN-01,2024-07-21,21.47
MN-01,2024-07-22,24.98
MN-01,2024-07-23,34.81
MN-01,2024-07-24,22.98
MN-01,2024-07-25,28.67
MN-01,2024-07-26,22.9
MN-01,2024-07-27,24.87
MN-01,2024-07-28,22.04
MN-01,2024-07-29,23.69
MN-01,2024-07-30,25.2
MN-01,2024-07-31,23.36
MN-01,2024-08-01,19.61
MN-01,2024-08-02,21.84
MN-01,2024-08-03,23.96
MN-01,2024-08-04,21.62
MN-01,2024-08-05,22.23
MN-01,2024-08-06,24.93
MN-01,2024-08-07,24.3
MN-01,2024-08-08,24.1
MN-01,2024-08-09,22.69
MN-01,2024-08-10,23.62
MN-01,2024-08-11,26.5
MN-01,2024-08-12,25.71
MN-01,2024-08-13,23.39
MN-01,2024-08-14,21.33
MN-01,2024-08-15,20.83
MN-01,2024-08-16,23.95
MN-01,2024-08-17,22.09
MN-01,2024-08-18,21.48
MN-01,2024-08-19,19.64
MN-01,2024-08-20,24.81
MN-01,2024-08-21,23.8
MN-01,2024-08-22,22.74
MN-01,2024-08-23,21.95
MN-01,2024-08-24,22.61
MN-01,2024-08-25,21.22
MN-01,2024-08-26,21.92
MN-01,2024-08-27,22.52
MN-01,2024-08-28,23.01
MN-01,2024-08-29,19.71
MN-01,2024-08-30,20.54
MN-01,2024-08-31,22.1
MN-01,2024-09-01,25.1
MN-01,2024-09-02,25.16
MN-01,2024-09-03,23.38
MN-01,2024-09-04,22.4
MN-01,2024-09-05,24.41
MN-01,2024-09-06,24.71
MN-01,2024-09-07,25.17
MN-01,2024-09-08,24.11
MN-01,2024-09-09,22.89
MN-01,2024-09-10,21.46
MN-01,2024-09-11,26.93
MN-01,2024-09-12,22.29
MN-01,2024-09-13,22.95
MN-01,2024-09-14,21.04
MN-01,2024-09-15,19.3
MN-01,2024-09-16,20.89
MN-01,2024-09-17,25.78
MN-01,2024-09-18,20.61
MN-01,2024-09-19,21.34
MN-01,2024-09-20,23.29
MN-01,2024-09-21,23.33
MN-01,2024-09-22,21.64
MN-01,2024-09-23,20.7
MN-01,2024-09-24,23.66
MN-01,2024-09-25,26.54
MN-01,2024-09-26,20.82
MN-01,2024-09-27,21.06
MN-01,2024-09-28,21.6
MN-01,2024-09-29,21.12
MN-01,2024-09-30,28.31
MN-01,2024-10-01,24.04
MN-01,2024-10-02,23.08
MN-01,2024-10-03,21.09
MN-01,2024-10-04,24.21
MN-01,2024-10-05,25.23
MN-01,2024-10-06,21.84
MN-01,2024-10-07,22.21
MN-01,2024-10-08,19.78
MN-01,2024-10-09,20.98
MN-01,2024-10-10,21.97
MN-01,2024-10-11,24.3
MN-01,2024-10-12,24.03
